id,title,tags
393.0,Kill Bill: Vol. 2,KillBillCollection Action Crime Thriller The Bride unwaveringly continues on her roaring rampage of revenge against the band of assassins who had tried to kill her and her unborn child She visits each of her former associates one-by-one checking off the victims on her Death List Five until there's nothing left to do … but kill Bill UmaThurman DavidCarradine DarylHannah QuentinTarantino
395.0,AVP: Alien vs. Predator,AVPCollection Adventure ScienceFiction Action When scientists discover something in the Arctic that appears to be a buried Pyramid they send a research team out to investigate Little do they know that they are about to step into a hunting ground where Aliens are grown as sport for the Predator race SanaaLathan RaoulBova EwenBremner PaulWSAnderson
402.0,Basic Instinct,BasicInstinctCollection Thriller Mystery A police detective is in charge of the investigation of a brutal murder in which a beautiful and seductive woman could be involved MichaelDouglas SharonStone GeorgeDzundza PaulVerhoeven
411.0,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",TheChroniclesofNarniaCollection Adventure Family Fantasy Siblings Lucy Edmund Susan and Peter step through a magical wardrobe and find the land of Narnia There the they discover a charming once peaceful kingdom that has been plunged into eternal winter by the evil White Witch Jadis Aided by the wise and magnificent lion Aslan the children lead Narnia into a spectacular climactic battle to be free of the Witch's glacial powers forever WilliamMoseley AnnaPopplewell SkandarKeynes AndrewAdamson
414.0,Batman Forever,BatmanCollection Action Crime Fantasy The Dark Knight of Gotham City confronts a dastardly duo: Two-Face and the Riddler Formerly District Attorney Harvey Dent Two-Face believes Batman caused the courtroom accident which left him disfigured on one side And Edward Nygma computer-genius and former employee of millionaire Bruce Wayne is out to get the philanthropist; as The Riddler Former circus acrobat Dick Grayson his family killed by Two-Face becomes Wayne's ward and Batman's new partner Robin ValKilmer TommyLeeJones JimCarrey JoelSchumacher
415.0,Batman & Robin,BatmanCollection Action Crime Fantasy Along with crime-fighting partner Robin and new recruit Batgirl Batman battles the dual threat of frosty genius Mr Freeze and homicidal horticulturalist Poison Ivy Freeze plans to put Gotham City on ice while Ivy tries to drive a wedge between the dynamic duo GeorgeClooney ChrisO'Donnell ArnoldSchwarzenegger JoelSchumacher
425.0,Ice Age,IceAgeCollection Animation Comedy Family Adventure With the impending ice age almost upon them a mismatched trio of prehistoric critters – Manny the woolly mammoth Diego the saber-toothed tiger and Sid the giant sloth – find an orphaned infant and decide to return it to its human parents Along the way the unlikely allies become friends but when enemies attack their quest takes on far nobler aims RayRomano JohnLeguizamo DenisLeary ChrisWedge
429.0,"The Good, the Bad and the Ugly",TheManWithNoNameCollection Western While the Civil War rages between the Union and the Confederacy three men – a quiet loner a ruthless hit man and a Mexican bandit – comb the American Southwest in search of a strongbox containing $200000 in stolen gold EliWallach ClintEastwood LeeVanCleef SergioLeone
431.0,Cube,CubeCollection Thriller ScienceFiction Mystery Seven strangers are taken out of their daily lives and placed mysteriously in a deadly cube where they all agree they must find their way out NicoledeBoer NickyGuadagni DavidHewlett VincenzoNatali
437.0,Cube²: Hypercube,CubeCollection Thriller ScienceFiction Mystery The sequel to the low budget first film ‘Cube’ This time the prisoners find them selves in a more advanced cube environment that they must escape from before they are killed A science fiction film where space and time have more than one path KariMatchett GeraintWynDavies GraceLynnKung AndrzejSekula
438.0,Cube Zero,CubeCollection Mystery ScienceFiction Thriller Cube Zero is the third film in the trilogy yet this time instead of a film about people trapped in a deadly cube trying to get out we see it from the eyes of someone who is controlling the cube and the torture of the victims inside When the nerd can’t stand to see a woman suffer he himself enters the cube to try and save her ZacharyBennett StephanieMoore MichaelRiley ErnieBarbarash
440.0,Aliens vs Predator: Requiem,AVPCollection Fantasy Action ScienceFiction Thriller Horror A sequel to 2004's Alien vs Predator the iconic creatures from two of the scariest film franchises in movie history wage their most brutal battle ever - in our own backyard The small town of Gunnison Colorado becomes a war zone between two of the deadliest extra-terrestrial life forms - the Alien and the Predator When a Predator scout ship crash-lands in the hills outside the town Alien Facehuggers and a hybrid Alien/Predator are released and begin to terrorize the town StevenPasquale ReikoAylesworth JohnOrtiz ColinStrause GregStrause
457.0,Sissi,SissiCollection Comedy Drama Romance The young Bavarian princess Elisabeth who all call Sissi goes with her mother and older sister Néné to Austria where Néné will be wed to an emperor named Franz Joseph Yet unexpectedly Franz runs into Sissi while out fishing and they fall in love RomySchneider KarlheinzBöhm MagdaSchneider ErnstMarischka
458.0,Sissi: The Young Empress,SissiCollection Drama Comedy Romance Sissi is now the empress of Austria and attempts to learn etiquette While she is busy being empress she also has to deal with her difficult new mother-in-law while the arch-duchess Sophie is trying to tell the emperor how to rule and also Sissi how to be a mother RomySchneider KarlheinzBöhm MagdaSchneider ErnstMarischka
459.0,Sissi: The Fateful Years of an Empress,SissiCollection Romance Drama After a wonderful time in Hungary Sissi falls extremely ill and must retreat to a Mediterranean climate to rest The young empress’ mother takes her from Austria to recover in Madeira RomySchneider KarlheinzBöhm MagdaSchneider ErnstMarischka
479.0,Shaft,ShaftCollection Action Adventure Crime Thriller New York police detective John Shaft arrests Walter Wade Jr for a racially motivated slaying But the only eyewitness disappears and Wade jumps bail for Switzerland Two years later Wade returns to face trial confident his money and influence will get him acquitted -- especially since he's paid a drug kingpin to kill the witness SamuelLJackson JeffreyWright ChristianBale JohnSingleton
482.0,Shaft,ShaftCollection Adventure Action Thriller Crime Cool black private eye John Shaft is hired by a crime lord to find and retrieve his kidnapped daughter RichardRoundtree MosesGunn CharlesCioffi GordonParks
513.0,Fire,ElementsTrilogy Drama Romance In a barren arranged marriage to an amateur swami who seeks enlightenment through celibacy Radha's life takes an irresistible turn when her beautiful young sister-in-law seeks to free herself from the confines of her own loveless marriage NanditaDas ShabanaAzmi JaavedJaaferi DeepaMehta
525.0,The Blues Brothers,TheBluesBrothersCollection Music Comedy Action Crime Jake Blues is just out of jail and teams up with his brother Elwood on a 'mission from God' to raise funds for the orphanage in which they grew up The only thing they can do is do what they do best – play music – so they get their old band together and they're on their way while getting in a bit of trouble here and there DanAykroyd JohnBelushi JamesBrown JohnLandis
527.0,Once Were Warriors,OncewereWarriorsCollection Drama A drama about a Maori family lving in Auckland New Zealand Lee Tamahori tells the story of Beth Heke’s strong will to keep her family together during times of unemployment and abuse from her violent and alcoholic husband RenaOwen TemueraMorrison MamaengaroaKerr-Bell LeeTamahori
530.0,A Grand Day Out,Wallace&GromitCollection Adventure Animation Comedy ScienceFiction Family Wallace and Gromit have run out of cheese and this provides an excellent excuse for the animated duo to take their holiday on the moon where as everyone knows there is ample cheese The moon is inhabited by a mechanical caretaker who is not too happy about the two visitors from earth that nibble on the moon PeterSallis NickPark
531.0,The Wrong Trousers,Wallace&GromitCollection Animation Comedy Family Gromit finds himself being pushed out of his room and home by a new lodger who is actually a ruthless criminal (and a small penguin) The penguin is planning a robbery and needs to use Wallace and his mechanical remote controlled trousers to pull off the raid However Gromit is wise to the penguin and comes to the rescue PeterSallis NickPark
532.0,A Close Shave,Wallace&GromitCollection Family Animation Comedy Wallace falls in love with wool-shop owner Wendolene not suspecting that she (or rather her dog) is at the head of a fiendish sheep-rustling plot Gromit is set up and jailed but his new-found sheepish friend is determine to give Wallace a helping hand in finding out the real truth PeterSallis AnneReid NickPark
533.0,The Curse of the Were-Rabbit,Wallace&GromitCollection Adventure Animation Comedy Family Cheese-loving eccentric Wallace and his cunning canine pal Gromit investigate a mystery in Nick Park's animated adventure in which the lovable inventor and his intrepid pup run a business ridding the town of garden pests Using only humane methods that turn their home into a halfway house for evicted vermin the pair stumble upon a mystery involving a voracious vegetarian monster that threatens to ruin the annual veggie-growing contest PeterSallis HelenaBonhamCarter RalphFiennes NickPark SteveBox
534.0,Terminator Salvation,TheTerminatorCollection Action ScienceFiction Thriller All grown up in post-apocalyptic 2018 John Connor must lead the resistance of humans against the increasingly dominating militaristic robots But when Marcus Wright appears his existence confuses the mission as Connor tries to determine whether Wright has come from the future or the past -- and whether he's friend or foe ChristianBale SamWorthington AntonYelchin McG
539.0,Psycho,PsychoCollection Drama Horror Thriller When larcenous real estate clerk Marion Crane goes on the lam with a wad of cash and hopes of starting a new life she ends up at the notorious Bates Motel where manager Norman Bates cares for his housebound mother The place seems quirky but fine… until Marion decides to take a shower AnthonyPerkins VeraMiles JohnGavin AlfredHitchcock
551.0,The Poseidon Adventure,ThePoseidonAdventureCollection Action Adventure The Poseidon Adventure was one of the first Catastrophe films and began the Disaster Film genre Director Neame tells the story of a group of people that must fight for their lives aboard a sinking ship Based on the novel by Paul Gallico GeneHackman ErnestBorgnine RedButtons RonaldNeame IrwinAllen
557.0,Spider-Man,Spider-ManCollection Fantasy Action After being bitten by a genetically altered spider nerdy high school student Peter Parker is endowed with amazing powers TobeyMaguire WillemDafoe KirstenDunst SamRaimi
558.0,Spider-Man 2,Spider-ManCollection Action Adventure Fantasy Peter Parker is going through a major identity crisis Burned out from being Spider-Man he decides to shelve his superhero alter ego which leaves the city suffering in the wake of carnage left by the evil Doc Ock In the meantime Parker still can't act on his feelings for Mary Jane Watson a girl he's loved since childhood TobeyMaguire KirstenDunst JamesFranco SamRaimi
